index,Lo,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,time
1064,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:30:44.200000000
1065,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:31:13.000000000
1066,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:31:41.800000000
1067,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:32:10.600000000
1068,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:32:39.400000000
1069,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:33:08.200000000
1070,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:33:37.000000000
1071,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:34:05.800000000
1072,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:34:34.600000000
1073,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:35:03.400000000
1074,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:35:32.200000000
1075,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:36:01.000000000
1076,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:36:29.800000000
1077,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:36:58.600000000
1078,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:37:27.400000000
1079,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:37:56.200000000
1080,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:38:25.000000000
1081,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:38:53.800000000
1082,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:39:22.600000000
1083,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:39:51.400000000
1084,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:40:20.200000000
1085,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:40:49.000000000
1086,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:41:17.800000000
1087,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:41:46.600000000
1088,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:42:15.400000000
1089,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:42:44.200000000
1090,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:43:13.000000000
1091,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:43:41.800000000
1092,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:44:10.600000000
1093,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:44:39.400000000
1094,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:45:08.200000000
1095,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:45:37.000000000
1096,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:46:05.800000000
1097,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:46:34.600000000
1098,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:47:03.400000000
1099,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:47:32.200000000
1100,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:48:01.000000000
1101,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:48:29.800000000
1102,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:48:58.600000000
1103,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:49:27.400000000
1104,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:49:56.200000000
1105,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:50:25.000000000
1106,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:50:53.800000000
1107,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:51:22.600000000
1108,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:51:51.400000000
1109,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:52:20.200000000
1110,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:52:49.000000000
1111,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:53:17.800000000
1112,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:53:46.600000000
1113,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:54:15.400000000
1114,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:54:44.200000000
1115,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:55:13.000000000
1116,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:55:41.800000000
1117,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:56:10.600000000
1118,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:56:39.400000000
1119,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:57:08.200000000
1120,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:57:37.000000000
1121,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:58:05.800000000
1122,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:58:34.600000000
1123,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:59:03.400000000
1124,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 08:59:32.200000000
1125,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:00:01.000000000
1126,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:00:29.800000000
1127,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:00:58.600000000
1128,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:01:27.400000000
1129,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:01:56.200000000
1130,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:02:25.000000000
1131,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:02:53.800000000
1132,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:03:22.600000000
1133,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:03:51.400000000
1134,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:04:20.200000000
1135,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:04:49.000000000
1136,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:05:17.800000000
1137,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:05:46.600000000
1138,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:06:15.400000000
1139,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:06:44.200000000
1140,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:07:13.000000000
1141,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:07:41.800000000
1142,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:08:10.600000000
1143,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:08:39.400000000
1144,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:09:08.200000000
1145,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:09:37.000000000
1146,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:10:05.800000000
1147,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:10:34.600000000
1148,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:11:03.400000000
1149,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:11:32.200000000
1150,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:12:01.000000000
1151,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:12:29.800000000
1152,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:12:58.600000000
1153,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:13:27.400000000
1154,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:13:56.200000000
1155,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:14:25.000000000
1156,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:14:53.800000000
1157,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:15:22.600000000
1158,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:15:51.400000000
1159,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:16:20.200000000
1160,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:16:49.000000000
1161,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:17:17.800000000
1162,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:17:46.600000000
1163,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:18:15.400000000
1164,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:18:44.200000000
1165,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:19:13.000000000
1166,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:19:41.800000000
1167,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:20:10.600000000
1168,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:20:39.400000000
1169,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:21:08.200000000
1170,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:21:37.000000000
1171,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:22:05.800000000
1172,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:22:34.600000000
1173,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:23:03.400000000
1174,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:23:32.200000000
1175,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:24:01.000000000
1176,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:24:29.800000000
1177,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:24:58.600000000
1178,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:25:27.400000000
1179,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:25:56.200000000
1180,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:26:25.000000000
1181,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:26:53.800000000
1182,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:27:22.600000000
1183,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:27:51.400000000
1184,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:28:20.200000000
1185,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:28:49.000000000
1186,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:29:17.800000000
1187,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:29:46.600000000
1188,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:30:15.400000000
1189,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:30:44.200000000
1190,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:31:13.000000000
1191,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:31:41.800000000
1192,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:32:10.600000000
1193,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:32:39.400000000
1194,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:33:08.200000000
1195,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:33:37.000000000
1196,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:34:05.800000000
1197,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:34:34.600000000
1198,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:35:03.400000000
1199,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:35:32.200000000
1200,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:36:01.000000000
1201,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:36:29.800000000
1202,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:36:58.600000000
1203,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:37:27.400000000
1204,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:37:56.200000000
1205,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:38:25.000000000
1206,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:38:53.800000000
1207,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:39:22.600000000
1208,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:39:51.400000000
1209,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:40:20.200000000
1210,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:40:49.000000000
1211,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:41:17.800000000
1212,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:41:46.600000000
1213,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:42:15.400000000
1214,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:42:44.200000000
1215,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:43:13.000000000
1216,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:43:41.800000000
1217,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:44:10.600000000
1218,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:44:39.400000000
1219,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:45:08.200000000
1220,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:45:37.000000000
1221,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:46:05.800000000
1222,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:46:34.600000000
1223,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:47:03.400000000
1224,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:47:32.200000000
1225,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:48:01.000000000
1226,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:48:29.800000000
1227,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:48:58.600000000
1228,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:49:27.400000000
1229,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:49:56.200000000
1230,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:50:25.000000000
1231,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:50:53.800000000
1232,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:51:22.600000000
1233,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:51:51.400000000
1234,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:52:20.200000000
1235,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:52:49.000000000
1236,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:53:17.800000000
1237,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:53:46.600000000
1238,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:54:15.400000000
1239,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:54:44.200000000
1240,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:55:13.000000000
1241,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:55:41.800000000
1242,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:56:10.600000000
1243,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:56:39.400000000
1244,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:57:08.200000000
1245,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:57:37.000000000
1246,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:58:05.800000000
1247,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:58:34.600000000
1248,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:59:03.400000000
1249,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 09:59:32.200000000
1250,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:00:01.000000000
1251,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:00:29.800000000
1252,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:00:58.600000000
1253,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:01:27.400000000
1254,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:01:56.200000000
1255,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:02:25.000000000
1256,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:02:53.800000000
1257,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:03:22.600000000
1258,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:03:51.400000000
1259,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:04:20.200000000
1260,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:04:49.000000000
1261,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:05:17.800000000
1262,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:05:46.600000000
1263,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:06:15.400000000
1264,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:06:44.200000000
1265,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:07:13.000000000
1266,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:07:41.800000000
1267,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:08:10.600000000
1268,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:08:39.400000000
1269,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:09:08.200000000
1270,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:09:37.000000000
1271,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:10:05.800000000
1272,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:10:34.600000000
1273,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:11:03.400000000
1274,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:11:32.200000000
1275,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:12:01.000000000
1276,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:12:29.800000000
1277,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:12:58.600000000
1278,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:13:27.400000000
1279,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:13:56.200000000
1280,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:14:25.000000000
1281,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:14:53.800000000
1282,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:15:22.600000000
1283,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:15:51.400000000
1284,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:16:20.200000000
1285,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:16:49.000000000
1286,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:17:17.800000000
1287,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:17:46.600000000
1288,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:18:15.400000000
1289,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:18:44.200000000
1290,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:19:13.000000000
1291,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:19:41.800000000
1292,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:20:10.600000000
1293,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:20:39.400000000
1294,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:21:08.200000000
1295,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:21:37.000000000
1296,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:22:05.800000000
1297,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:22:34.600000000
1298,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:23:03.400000000
1299,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:23:32.200000000
1300,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:24:01.000000000
1301,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:24:29.800000000
1302,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:24:58.600000000
1303,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:25:27.400000000
1304,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:25:56.200000000
1305,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:26:25.000000000
1306,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:26:53.800000000
1307,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:27:22.600000000
1308,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:27:51.400000000
1309,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:28:20.200000000
1310,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:28:49.000000000
1311,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:29:17.800000000
1312,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:29:46.600000000
1313,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:30:15.400000000
1314,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:30:44.200000000
1315,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:31:13.000000000
1316,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:31:41.800000000
1317,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:32:10.600000000
1318,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:32:39.400000000
1319,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:33:08.200000000
1320,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:33:37.000000000
1321,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:34:05.800000000
1322,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:34:34.600000000
1323,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:35:03.400000000
1324,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:35:32.200000000
1325,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:36:01.000000000
1326,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:36:29.800000000
1327,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:36:58.600000000
1328,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:37:27.400000000
1329,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:37:56.200000000
1330,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:38:25.000000000
1331,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:38:53.800000000
1332,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:39:22.600000000
1333,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:39:51.400000000
1334,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:40:20.200000000
1335,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:40:49.000000000
1336,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:41:17.800000000
1337,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:41:46.600000000
1338,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:42:15.400000000
1339,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:42:44.200000000
1340,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:43:13.000000000
1341,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:43:41.800000000
1342,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:44:10.600000000
1343,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:44:39.400000000
1344,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:45:08.200000000
1345,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:45:37.000000000
1346,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:46:05.800000000
1347,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:46:34.600000000
1348,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:47:03.400000000
1349,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:47:32.200000000
1350,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:48:01.000000000
1351,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:48:29.800000000
1352,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:48:58.600000000
1353,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:49:27.400000000
1354,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:49:56.200000000
1355,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:50:25.000000000
1356,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:50:53.800000000
1357,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:51:22.600000000
1358,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:51:51.400000000
1359,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:52:20.200000000
1360,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0 days 10:52:49.000000000
